Entity,Code,Date,"Daily new confirmed cases of COVID-19 (rolling 3-day average, right-aligned)",Notes
Algeria,DZA,"Apr 9, 2020",84,
Algeria,DZA,"Apr 10, 2020",81,
Algeria,DZA,"Apr 11, 2020",97.66667,
Algeria,DZA,"Apr 12, 2020",84.33333,
Algeria,DZA,"Apr 13, 2020",82.66667,
Algeria,DZA,"Apr 14, 2020",74,
Algeria,DZA,"Apr 15, 2020",81.66667,
Algeria,DZA,"Apr 16, 2020",82,
Algeria,DZA,"Apr 17, 2020",95,
Algeria,DZA,"Apr 18, 2020",116,
Algeria,DZA,"Apr 19, 2020",125,
Algeria,DZA,"Apr 20, 2020",120.33333,
Algeria,DZA,"Apr 21, 2020",100,
Algeria,DZA,"Apr 22, 2020",92,
Algeria,DZA,"Apr 23, 2020",93.66667,
Algeria,DZA,"Apr 24, 2020",96.33333,
Algeria,DZA,"Apr 25, 2020",105.33333,
Algeria,DZA,"Apr 26, 2020",115.33333,
Algeria,DZA,"Apr 27, 2020",125,
Algeria,DZA,"Apr 28, 2020",130,
Algeria,DZA,"Apr 29, 2020",131,
Algeria,DZA,"Apr 30, 2020",155.33333,
Algeria,DZA,"May 1, 2020",163,
Algeria,DZA,"May 2, 2020",168.33333,
Algeria,DZA,"May 3, 2020",149,
Algeria,DZA,"May 4, 2020",156,
Algeria,DZA,"May 5, 2020",164.66667,
Algeria,DZA,"May 6, 2020",181,
Algeria,DZA,"May 7, 2020",174.33333,
Algeria,DZA,"May 8, 2020",178,
Algeria,DZA,"May 9, 2020",177,
Algeria,DZA,"May 10, 2020",187,
Algeria,DZA,"May 11, 2020",180.33333,
Algeria,DZA,"May 12, 2020",174,
Algeria,DZA,"May 13, 2020",169.66667,
Algeria,DZA,"May 14, 2020",176.66667,
Algeria,DZA,"May 15, 2020",183.66667,
Algeria,DZA,"May 16, 2020",187.33333,
Algeria,DZA,"May 17, 2020",189.33333,
Algeria,DZA,"May 18, 2020",192.33333,
Algeria,DZA,"May 19, 2020",190.66667,
Algeria,DZA,"May 20, 2020",185.33333,
Algeria,DZA,"May 21, 2020",174.33333,
Algeria,DZA,"May 22, 2020",175.66667,
Algeria,DZA,"May 23, 2020",180.33333,
Algeria,DZA,"May 24, 2020",190.33333,
Algeria,DZA,"May 25, 2020",192.66667,
Algeria,DZA,"May 26, 2020",195,
Algeria,DZA,"May 27, 2020",194.66667,
Algeria,DZA,"May 28, 2020",183.66667,
Algeria,DZA,"May 29, 2020",164.66667,
Algeria,DZA,"May 30, 2020",145.66667,
Algeria,DZA,"May 31, 2020",136.66667,
Algeria,DZA,"Jun 1, 2020",132.33333,
Algeria,DZA,"Jun 2, 2020",126.33333,
Algeria,DZA,"Jun 3, 2020",119.66667,
Algeria,DZA,"Jun 4, 2020",77.33333,
Algeria,DZA,"Jun 5, 2020",106,
Algeria,DZA,"Jun 6, 2020",103,
Algeria,DZA,"Jun 7, 2020",141.33333,
Algeria,DZA,"Jun 8, 2020",107.66667,
Algeria,DZA,"Jun 9, 2020",110,
Algeria,DZA,"Jun 10, 2020",110.66667,
Algeria,DZA,"Jun 11, 2020",110,
Algeria,DZA,"Jun 12, 2020",108,
Algeria,DZA,"Jun 13, 2020",105.33333,
Algeria,DZA,"Jun 14, 2020",108.66667,
Algeria,DZA,"Jun 15, 2020",110,
Algeria,DZA,"Jun 16, 2020",111,
Algeria,DZA,"Jun 17, 2020",112.33333,
Algeria,DZA,"Jun 18, 2020",116.33333,
Algeria,DZA,"Jun 19, 2020",118,
Algeria,DZA,"Jun 20, 2020",119,
Algeria,DZA,"Jun 21, 2020",121,
Algeria,DZA,"Jun 22, 2020",128.66667,
Algeria,DZA,"Jun 23, 2020",138.66667,
Algeria,DZA,"Jun 24, 2020",148.33333,
Algeria,DZA,"Jun 25, 2020",159,
Algeria,DZA,"Jun 26, 2020",175,
Algeria,DZA,"Jun 27, 2020",203,
Algeria,DZA,"Jun 28, 2020",240,
Algeria,DZA,"Jun 29, 2020",276,
Algeria,DZA,"Jun 30, 2020",295.33333,
Algeria,DZA,"Jul 1, 2020",313,
Algeria,DZA,"Jul 2, 2020",333,
Algeria,DZA,"Jul 3, 2020",362,
Algeria,DZA,"Jul 4, 2020",387.66667,
Algeria,DZA,"Jul 5, 2020",409.33333,
Algeria,DZA,"Jul 6, 2020",428,
Algeria,DZA,"Jul 7, 2020",444.66667,
Andorra,AND,"Mar 3, 2020",1,
Andorra,AND,"Mar 4, 2020",1,
Andorra,AND,"Mar 5, 2020",1,
Andorra,AND,"Mar 14, 2020",1,
Andorra,AND,"Mar 15, 2020",1,
Andorra,AND,"Mar 16, 2020",2,
Andorra,AND,"Mar 17, 2020",6,
Andorra,AND,"Mar 18, 2020",4,
Andorra,AND,"Mar 19, 2020",16,
Andorra,AND,"Mar 20, 2020",20.33333,
Andorra,AND,"Mar 21, 2020",20.33333,
Andorra,AND,"Mar 22, 2020",11.66667,
Andorra,AND,"Mar 23, 2020",12.66667,
Andorra,AND,"Mar 24, 2020",19.33333,
Andorra,AND,"Mar 25, 2020",25.33333,
Andorra,AND,"Mar 26, 2020",25,
Andorra,AND,"Mar 27, 2020",30.33333,
Andorra,AND,"Mar 28, 2020",34.33333,
Andorra,AND,"Mar 29, 2020",40,
Andorra,AND,"Mar 30, 2020",36.66667,
Andorra,AND,"Mar 31, 2020",34.33333,
Andorra,AND,"Apr 1, 2020",22.66667,
Andorra,AND,"Apr 2, 2020",18.66667,
Andorra,AND,"Apr 3, 2020",19.33333,
Andorra,AND,"Apr 4, 2020",21,
Andorra,AND,"Apr 5, 2020",25.33333,
Andorra,AND,"Apr 6, 2020",24.33333,
Andorra,AND,"Apr 7, 2020",29,
Andorra,AND,"Apr 8, 2020",26.33333,
Andorra,AND,"Apr 9, 2020",21,
Andorra,AND,"Apr 10, 2020",19,
Andorra,AND,"Apr 11, 2020",18.66667,
Andorra,AND,"Apr 12, 2020",19.33333,
Andorra,AND,"Apr 13, 2020",18.33333,
Andorra,AND,"Apr 14, 2020",15,
Andorra,AND,"Apr 15, 2020",12.33333,
Andorra,AND,"Apr 16, 2020",11.66667,
Andorra,AND,"Apr 17, 2020",12,
Andorra,AND,"Apr 18, 2020",12.33333,
Andorra,AND,"Apr 19, 2020",10.33333,
Andorra,AND,"Apr 20, 2020",10.33333,
Andorra,AND,"Apr 21, 2020",7,
Andorra,AND,"Apr 22, 2020",4.33333,
Andorra,AND,"Apr 23, 2020",3.33333,
Andorra,AND,"Apr 24, 2020",2.33333,
Andorra,AND,"Apr 25, 2020",4.66667,
Andorra,AND,"Apr 26, 2020",3.33333,
Andorra,AND,"Apr 27, 2020",5.33333,
Andorra,AND,"Apr 28, 2020",4,
Andorra,AND,"Apr 29, 2020",3.33333,
Andorra,AND,"Apr 30, 2020",1,
Andorra,AND,"May 1, 2020",0.66667,
Andorra,AND,"May 2, 2020",1,
Andorra,AND,"May 3, 2020",1.33333,
Andorra,AND,"May 4, 2020",1,
Andorra,AND,"May 5, 2020",1.33333,
Andorra,AND,"May 6, 2020",1.33333,
Andorra,AND,"May 7, 2020",1,
Andorra,AND,"May 8, 2020",0.66667,
Andorra,AND,"May 9, 2020",0.33333,
Andorra,AND,"May 10, 2020",1,
Andorra,AND,"May 11, 2020",1,
Andorra,AND,"May 12, 2020",1.33333,
Andorra,AND,"May 13, 2020",1.33333,
Andorra,AND,"May 14, 2020",1.66667,
Andorra,AND,"May 15, 2020",1.66667,
Andorra,AND,"May 16, 2020",1,
Andorra,AND,"May 17, 2020",0.33333,
Andorra,AND,"May 18, 2020",0,
Andorra,AND,"May 19, 2020",0,
Andorra,AND,"May 20, 2020",0,
Andorra,AND,"May 21, 2020",0.33333,
Andorra,AND,"May 22, 2020",0.33333,
Andorra,AND,"May 23, 2020",0.33333,
Andorra,AND,"May 24, 2020",0,
Andorra,AND,"May 25, 2020",0.33333,
Andorra,AND,"May 26, 2020",0.33333,
Andorra,AND,"May 27, 2020",0.33333,
Andorra,AND,"May 28, 2020",0,
Andorra,AND,"May 29, 2020",0,
Andorra,AND,"May 30, 2020",0.33333,
Andorra,AND,"May 31, 2020",0.33333,
Andorra,AND,"Jun 1, 2020",0.33333,
Andorra,AND,"Jun 2, 2020",0.33333,
Andorra,AND,"Jun 3, 2020",26.66667,
Andorra,AND,"Jun 4, 2020",29,
Andorra,AND,"Jun 5, 2020",29,
Andorra,AND,"Jun 6, 2020",2.66667,
Andorra,AND,"Jun 7, 2020",0.33333,
Andorra,AND,"Jun 8, 2020",0,
Andorra,AND,"Jun 9, 2020",0,
Andorra,AND,"Jun 10, 2020",0,
Andorra,AND,"Jun 11, 2020",0,
Andorra,AND,"Jun 12, 2020",0,
Andorra,AND,"Jun 13, 2020",0.33333,
Andorra,AND,"Jun 14, 2020",0.33333,
Andorra,AND,"Jun 15, 2020",0.33333,
Andorra,AND,"Jun 16, 2020",0,
Andorra,AND,"Jun 17, 2020",0.33333,
Andorra,AND,"Jun 18, 2020",0.33333,
Andorra,AND,"Jun 19, 2020",0.66667,
Andorra,AND,"Jun 20, 2020",0.33333,
Andorra,AND,"Jun 21, 2020",0.33333,
Andorra,AND,"Jun 22, 2020",0,
Andorra,AND,"Jun 23, 2020",0,
Andorra,AND,"Jun 24, 2020",0,
Andorra,AND,"Jun 25, 2020",0,
Andorra,AND,"Jun 26, 2020",0,
Andorra,AND,"Jun 27, 2020",0,
Andorra,AND,"Jun 28, 2020",0,
Andorra,AND,"Jun 29, 2020",0,
Andorra,AND,"Jun 30, 2020",0,
Andorra,AND,"Jul 1, 2020",0,
Andorra,AND,"Jul 2, 2020",0,
Andorra,AND,"Jul 3, 2020",0,
Andorra,AND,"Jul 4, 2020",0,
Andorra,AND,"Jul 5, 2020",0,
Andorra,AND,"Jul 6, 2020",0,
Andorra,AND,"Jul 7, 2020",0,
Angola,AGO,"Mar 22, 2020",2,
Angola,AGO,"Mar 23, 2020",1,
Angola,AGO,"Mar 24, 2020",0.66667,
Angola,AGO,"Mar 25, 2020",0,
Angola,AGO,"Mar 26, 2020",0,
Angola,AGO,"Mar 27, 2020",0.33333,
Angola,AGO,"Mar 28, 2020",0.66667,
Angola,AGO,"Mar 29, 2020",0.66667,
Angola,AGO,"Mar 30, 2020",1.33333,
Angola,AGO,"Mar 31, 2020",1,
Angola,AGO,"Apr 1, 2020",1,
Angola,AGO,"Apr 2, 2020",0.33333,
Angola,AGO,"Apr 3, 2020",0.33333,
Angola,AGO,"Apr 4, 2020",0.33333,
Angola,AGO,"Apr 5, 2020",0.66667,
Angola,AGO,"Apr 6, 2020",2,
Angola,AGO,"Apr 7, 2020",2.66667,
Angola,AGO,"Apr 8, 2020",2.33333,
Angola,AGO,"Apr 9, 2020",1.66667,
Angola,AGO,"Apr 10, 2020",1,
Angola,AGO,"Apr 11, 2020",0.66667,
Angola,AGO,"Apr 12, 2020",0,
Angola,AGO,"Apr 13, 2020",0,
Angola,AGO,"Apr 14, 2020",0,
Angola,AGO,"Apr 15, 2020",0,
Angola,AGO,"Apr 16, 2020",0,
Angola,AGO,"Apr 17, 2020",0,
Angola,AGO,"Apr 18, 2020",0,
Angola,AGO,"Apr 19, 2020",1.66667,
Angola,AGO,"Apr 20, 2020",1.66667,
Angola,AGO,"Apr 21, 2020",1.66667,
Angola,AGO,"Apr 22, 2020",0,
Angola,AGO,"Apr 23, 2020",0,
Angola,AGO,"Apr 24, 2020",0.33333,
Angola,AGO,"Apr 25, 2020",0.33333,
Angola,AGO,"Apr 26, 2020",0.33333,
Angola,AGO,"Apr 27, 2020",0.33333,
Angola,AGO,"Apr 28, 2020",0.66667,
Angola,AGO,"Apr 29, 2020",0.66667,
Angola,AGO,"Apr 30, 2020",0.33333,
Angola,AGO,"May 1, 2020",0,
Angola,AGO,"May 2, 2020",0.66667,
Angola,AGO,"May 3, 2020",2.66667,
Angola,AGO,"May 4, 2020",2.66667,
Angola,AGO,"May 5, 2020",2,
Angola,AGO,"May 6, 2020",0.33333,
Angola,AGO,"May 7, 2020",0.33333,
Angola,AGO,"May 8, 2020",0.33333,
Angola,AGO,"May 9, 2020",2.33333,
Angola,AGO,"May 10, 2020",2.33333,
Angola,AGO,"May 11, 2020",3,
Angola,AGO,"May 12, 2020",0.66667,
Angola,AGO,"May 13, 2020",0.66667,
Angola,AGO,"May 14, 2020",0,
Angola,AGO,"May 15, 2020",1,
Angola,AGO,"May 16, 2020",1,
Angola,AGO,"May 17, 2020",1,
Angola,AGO,"May 18, 2020",0,
Angola,AGO,"May 19, 2020",0,
Angola,AGO,"May 20, 2020",0.66667,
Angola,AGO,"May 21, 2020",1.33333,
Angola,AGO,"May 22, 2020",3.33333,
Angola,AGO,"May 23, 2020",3.33333,
Angola,AGO,"May 24, 2020",2.66667,
Angola,AGO,"May 25, 2020",3.66667,
Angola,AGO,"May 26, 2020",3,
Angola,AGO,"May 27, 2020",3.66667,
Angola,AGO,"May 28, 2020",0.66667,
Angola,AGO,"May 29, 2020",1.33333,
Angola,AGO,"May 30, 2020",2,
Angola,AGO,"May 31, 2020",4.33333,
Angola,AGO,"Jun 1, 2020",4.33333,
Angola,AGO,"Jun 2, 2020",3,
Angola,AGO,"Jun 3, 2020",0.66667,
Angola,AGO,"Jun 4, 2020",0,
Angola,AGO,"Jun 5, 2020",0,
Angola,AGO,"Jun 6, 2020",0,
Angola,AGO,"Jun 7, 2020",0,
Angola,AGO,"Jun 8, 2020",1.66667,
Angola,AGO,"Jun 9, 2020",2,
Angola,AGO,"Jun 10, 2020",3.33333,
Angola,AGO,"Jun 11, 2020",7.33333,
Angola,AGO,"Jun 12, 2020",8.66667,
Angola,AGO,"Jun 13, 2020",11.33333,
Angola,AGO,"Jun 14, 2020",8.33333,
Angola,AGO,"Jun 15, 2020",7.33333,
Angola,AGO,"Jun 16, 2020",4,
Angola,AGO,"Jun 17, 2020",1.33333,
Angola,AGO,"Jun 18, 2020",5,
Angola,AGO,"Jun 19, 2020",4.33333,
Angola,AGO,"Jun 20, 2020",8,
Angola,AGO,"Jun 21, 2020",5.66667,
Angola,AGO,"Jun 22, 2020",7,
Angola,AGO,"Jun 23, 2020",5.66667,
Angola,AGO,"Jun 24, 2020",4.66667,
Angola,AGO,"Jun 25, 2020",4.33333,
Angola,AGO,"Jun 26, 2020",4.66667,
Angola,AGO,"Jun 27, 2020",8.66667,
Angola,AGO,"Jun 28, 2020",18.33333,
Angola,AGO,"Jun 29, 2020",23.33333,
Angola,AGO,"Jun 30, 2020",21.33333,
Angola,AGO,"Jul 1, 2020",13.33333,
Angola,AGO,"Jul 2, 2020",8,
Angola,AGO,"Jul 3, 2020",13,
Angola,AGO,"Jul 4, 2020",14.66667,
Angola,AGO,"Jul 5, 2020",18.33333,
Angola,AGO,"Jul 6, 2020",10.33333,
Angola,AGO,"Jul 7, 2020",8.33333,
Anguilla,AIA,"Mar 27, 2020",2,
Anguilla,AIA,"Mar 28, 2020",1,
Anguilla,AIA,"Mar 29, 2020",0.66667,
Anguilla,AIA,"Mar 30, 2020",0,
Anguilla,AIA,"Mar 31, 2020",0,
Anguilla,AIA,"Apr 1, 2020",0,
Anguilla,AIA,"Apr 2, 2020",0,
Anguilla,AIA,"Apr 3, 2020",0.33333,
Anguilla,AIA,"Apr 4, 2020",0.33333,
Anguilla,AIA,"Apr 5, 2020",0.33333,
Anguilla,AIA,"Apr 6, 2020",0,
Anguilla,AIA,"Apr 7, 2020",0,
Anguilla,AIA,"Apr 8, 2020",0,
Anguilla,AIA,"Apr 9, 2020",0,
Anguilla,AIA,"Apr 10, 2020",0,
Anguilla,AIA,"Apr 11, 2020",0,
Anguilla,AIA,"Apr 12, 2020",0,
Anguilla,AIA,"Apr 13, 2020",0,
Anguilla,AIA,"Apr 14, 2020",0,
Anguilla,AIA,"Apr 15, 2020",0,
Anguilla,AIA,"Apr 16, 2020",0,
Anguilla,AIA,"Apr 17, 2020",0,
Anguilla,AIA,"Apr 18, 2020",0,
Anguilla,AIA,"Apr 19, 2020",0,
Anguilla,AIA,"Apr 20, 2020",0,
Anguilla,AIA,"Apr 21, 2020",0,
Anguilla,AIA,"Apr 22, 2020",0,
Anguilla,AIA,"Apr 23, 2020",0,
Anguilla,AIA,"Apr 24, 2020",0,
Anguilla,AIA,"Apr 25, 2020",0,
Anguilla,AIA,"Apr 26, 2020",0,
Anguilla,AIA,"Apr 27, 2020",0,
Anguilla,AIA,"Apr 28, 2020",0,
Anguilla,AIA,"Apr 29, 2020",0,
Anguilla,AIA,"Apr 30, 2020",0,
Anguilla,AIA,"May 1, 2020",0,
Anguilla,AIA,"May 2, 2020",0,
Anguilla,AIA,"May 3, 2020",0,
Anguilla,AIA,"May 4, 2020",0,
Anguilla,AIA,"May 5, 2020",0,
Anguilla,AIA,"May 6, 2020",0,
Anguilla,AIA,"May 7, 2020",0,
Anguilla,AIA,"May 8, 2020",0,
Anguilla,AIA,"May 9, 2020",0,
Anguilla,AIA,"May 10, 2020",0,
Anguilla,AIA,"May 11, 2020",0,
Anguilla,AIA,"May 12, 2020",0,
Anguilla,AIA,"May 13, 2020",0,
Anguilla,AIA,"May 14, 2020",0,
Anguilla,AIA,"May 15, 2020",0,
Anguilla,AIA,"May 16, 2020",0,
Anguilla,AIA,"May 17, 2020",0,
Anguilla,AIA,"May 18, 2020",0,
Anguilla,AIA,"May 19, 2020",0,
Anguilla,AIA,"May 20, 2020",0,
Anguilla,AIA,"May 21, 2020",0,
Anguilla,AIA,"May 22, 2020",0,
Anguilla,AIA,"May 23, 2020",0,
Anguilla,AIA,"May 24, 2020",0,
Anguilla,AIA,"May 25, 2020",0,
Anguilla,AIA,"May 26, 2020",0,
Anguilla,AIA,"May 27, 2020",0,
Anguilla,AIA,"May 28, 2020",0,
Anguilla,AIA,"May 29, 2020",0,
Anguilla,AIA,"May 30, 2020",0,
Anguilla,AIA,"May 31, 2020",0,
Anguilla,AIA,"Jun 1, 2020",0,
Anguilla,AIA,"Jun 2, 2020",0,
Anguilla,AIA,"Jun 3, 2020",0,
Anguilla,AIA,"Jun 4, 2020",0,
Anguilla,AIA,"Jun 5, 2020",0,
Anguilla,AIA,"Jun 6, 2020",0,
Anguilla,AIA,"Jun 7, 2020",0,
Anguilla,AIA,"Jun 8, 2020",0,
Anguilla,AIA,"Jun 9, 2020",0,
Anguilla,AIA,"Jun 10, 2020",0,
Anguilla,AIA,"Jun 11, 2020",0,
Anguilla,AIA,"Jun 12, 2020",0,
Anguilla,AIA,"Jun 13, 2020",0,
Anguilla,AIA,"Jun 14, 2020",0,
Anguilla,AIA,"Jun 15, 2020",0,
Anguilla,AIA,"Jun 16, 2020",0,
Anguilla,AIA,"Jun 17, 2020",0,
Anguilla,AIA,"Jun 18, 2020",0,
Anguilla,AIA,"Jun 19, 2020",0,
Anguilla,AIA,"Jun 20, 2020",0,
Anguilla,AIA,"Jun 21, 2020",0,
Anguilla,AIA,"Jun 22, 2020",0,
Anguilla,AIA,"Jun 23, 2020",0,
Anguilla,AIA,"Jun 24, 2020",0,
Anguilla,AIA,"Jun 25, 2020",0,
Anguilla,AIA,"Jun 26, 2020",0,
Anguilla,AIA,"Jun 27, 2020",0,
Anguilla,AIA,"Jun 28, 2020",0,
Anguilla,AIA,"Jun 29, 2020",0,
Anguilla,AIA,"Jun 30, 2020",0,
Anguilla,AIA,"Jul 1, 2020",0,
Anguilla,AIA,"Jul 2, 2020",0,
Anguilla,AIA,"Jul 3, 2020",0,
Anguilla,AIA,"Jul 4, 2020",0,
Anguilla,AIA,"Jul 5, 2020",0,
Anguilla,AIA,"Jul 6, 2020",0,
Anguilla,AIA,"Jul 7, 2020",0,
Antigua and Barbuda,ATG,"Mar 15, 2020",1,
Antigua and Barbuda,ATG,"Mar 16, 2020",1,
Antigua and Barbuda,ATG,"Mar 17, 2020",1,
Antigua and Barbuda,ATG,"Mar 21, 2020",0,
Antigua and Barbuda,ATG,"Mar 22, 2020",0,
Antigua and Barbuda,ATG,"Mar 23, 2020",0,
Antigua and Barbuda,ATG,"Mar 24, 2020",0,
Antigua and Barbuda,ATG,"Mar 25, 2020",0.66667,
Antigua and Barbuda,ATG,"Mar 26, 2020",0.66667,
Antigua and Barbuda,ATG,"Mar 27, 2020",2,
Antigua and Barbuda,ATG,"Mar 28, 2020",1.33333,
Antigua and Barbuda,ATG,"Mar 29, 2020",1.33333,
Antigua and Barbuda,ATG,"Mar 30, 2020",0,
Antigua and Barbuda,ATG,"Mar 31, 2020",0,
Antigua and Barbuda,ATG,"Apr 1, 2020",0,
Antigua and Barbuda,ATG,"Apr 2, 2020",0,
Antigua and Barbuda,ATG,"Apr 3, 2020",0.66667,
Antigua and Barbuda,ATG,"Apr 4, 2020",2.66667,
Antigua and Barbuda,ATG,"Apr 5, 2020",2.66667,
Antigua and Barbuda,ATG,"Apr 6, 2020",2,
Antigua and Barbuda,ATG,"Apr 7, 2020",0,
Antigua and Barbuda,ATG,"Apr 8, 2020",0,
Antigua and Barbuda,ATG,"Apr 9, 2020",0,
Antigua and Barbuda,ATG,"Apr 10, 2020",1.33333,
Antigua and Barbuda,ATG,"Apr 11, 2020",2,
Antigua and Barbuda,ATG,"Apr 12, 2020",2,
Antigua and Barbuda,ATG,"Apr 13, 2020",0.66667,
Antigua and Barbuda,ATG,"Apr 14, 2020",0.66667,
Antigua and Barbuda,ATG,"Apr 15, 2020",0.66667,
Antigua and Barbuda,ATG,"Apr 16, 2020",0.66667,
Antigua and Barbuda,ATG,"Apr 17, 2020",0,
Antigua and Barbuda,ATG,"Apr 18, 2020",0,
Antigua and Barbuda,ATG,"Apr 19, 2020",0,
Antigua and Barbuda,ATG,"Apr 20, 2020",0,
Antigua and Barbuda,ATG,"Apr 21, 2020",0,
Antigua and Barbuda,ATG,"Apr 22, 2020",0.33333,
Antigua and Barbuda,ATG,"Apr 23, 2020",0.33333,
Antigua and Barbuda,ATG,"Apr 24, 2020",0.33333,
Antigua and Barbuda,ATG,"Apr 25, 2020",0,
Antigua and Barbuda,ATG,"Apr 26, 2020",0,
Antigua and Barbuda,ATG,"Apr 27, 2020",0,
Antigua and Barbuda,ATG,"Apr 28, 2020",0,
Antigua and Barbuda,ATG,"Apr 29, 2020",0,
Antigua and Barbuda,ATG,"Apr 30, 2020",0,
Antigua and Barbuda,ATG,"May 1, 2020",0,
Antigua and Barbuda,ATG,"May 2, 2020",0.33333,
Antigua and Barbuda,ATG,"May 3, 2020",0.33333,
Antigua and Barbuda,ATG,"May 4, 2020",0.33333,
Antigua and Barbuda,ATG,"May 5, 2020",0,
Antigua and Barbuda,ATG,"May 6, 2020",0,
Antigua and Barbuda,ATG,"May 7, 2020",0,
Antigua and Barbuda,ATG,"May 8, 2020",0,
Antigua and Barbuda,ATG,"May 9, 2020",0,
Antigua and Barbuda,ATG,"May 10, 2020",0,
Antigua and Barbuda,ATG,"May 11, 2020",0,
Antigua and Barbuda,ATG,"May 12, 2020",0,
Antigua and Barbuda,ATG,"May 13, 2020",0,
Antigua and Barbuda,ATG,"May 14, 2020",0,
Antigua and Barbuda,ATG,"May 15, 2020",0,
Antigua and Barbuda,ATG,"May 16, 2020",0,
Antigua and Barbuda,ATG,"May 17, 2020",0,
Antigua and Barbuda,ATG,"May 18, 2020",0,
Antigua and Barbuda,ATG,"May 19, 2020",0,
Antigua and Barbuda,ATG,"May 20, 2020",0,
Antigua and Barbuda,ATG,"May 21, 2020",0,
Antigua and Barbuda,ATG,"May 22, 2020",0,
Antigua and Barbuda,ATG,"May 23, 2020",0,
Antigua and Barbuda,ATG,"May 24, 2020",0,
Antigua and Barbuda,ATG,"May 25, 2020",0,
Antigua and Barbuda,ATG,"May 26, 2020",0,
Antigua and Barbuda,ATG,"May 27, 2020",0,
Antigua and Barbuda,ATG,"May 28, 2020",0,
Antigua and Barbuda,ATG,"May 29, 2020",0,
Antigua and Barbuda,ATG,"May 30, 2020",0,
Antigua and Barbuda,ATG,"May 31, 2020",0,
Antigua and Barbuda,ATG,"Jun 1, 2020",0,
Antigua and Barbuda,ATG,"Jun 2, 2020",0,
Antigua and Barbuda,ATG,"Jun 3, 2020",0,
Antigua and Barbuda,ATG,"Jun 4, 2020",0.33333,
Antigua and Barbuda,ATG,"Jun 5, 2020",0.33333,
Antigua and Barbuda,ATG,"Jun 6, 2020",0.33333,
Antigua and Barbuda,ATG,"Jun 7, 2020",0,
Antigua and Barbuda,ATG,"Jun 8, 2020",0,
Antigua and Barbuda,ATG,"Jun 9, 2020",0,
Antigua and Barbuda,ATG,"Jun 10, 2020",0,
Antigua and Barbuda,ATG,"Jun 11, 2020",0,
Antigua and Barbuda,ATG,"Jun 12, 2020",0,
Antigua and Barbuda,ATG,"Jun 13, 2020",0,
Antigua and Barbuda,ATG,"Jun 14, 2020",0,
Antigua and Barbuda,ATG,"Jun 15, 2020",0,
Antigua and Barbuda,ATG,"Jun 16, 2020",0,
Antigua and Barbuda,ATG,"Jun 17, 2020",0,
Antigua and Barbuda,ATG,"Jun 18, 2020",0,
Antigua and Barbuda,ATG,"Jun 19, 2020",0,
Antigua and Barbuda,ATG,"Jun 20, 2020",0,
Antigua and Barbuda,ATG,"Jun 21, 2020",0,
Antigua and Barbuda,ATG,"Jun 22, 2020",0,
Antigua and Barbuda,ATG,"Jun 23, 2020",0,
Antigua and Barbuda,ATG,"Jun 24, 2020",0,
Antigua and Barbuda,ATG,"Jun 25, 2020",13,
Antigua and Barbuda,ATG,"Jun 26, 2020",13,
Antigua and Barbuda,ATG,"Jun 27, 2020",13,
Antigua and Barbuda,ATG,"Jun 28, 2020",0,
Antigua and Barbuda,ATG,"Jun 29, 2020",0,
Antigua and Barbuda,ATG,"Jun 30, 2020",0.33333,
Antigua and Barbuda,ATG,"Jul 1, 2020",0.33333,
Antigua and Barbuda,ATG,"Jul 2, 2020",0.33333,
Antigua and Barbuda,ATG,"Jul 3, 2020",0.66667,
Antigua and Barbuda,ATG,"Jul 4, 2020",0.66667,
Antigua and Barbuda,ATG,"Jul 5, 2020",0.66667,
Antigua and Barbuda,ATG,"Jul 6, 2020",0,
Antigua and Barbuda,ATG,"Jul 7, 2020",0.66667,
Argentina,ARG,"Mar 4, 2020",1,
Argentina,ARG,"Mar 5, 2020",1,
Argentina,ARG,"Mar 6, 2020",1,
Argentina,ARG,"Mar 7, 2020",3.5,
Argentina,ARG,"Mar 8, 2020",2.66667,
Argentina,ARG,"Mar 9, 2020",3.33333,
Argentina,ARG,"Mar 10, 2020",2,
Argentina,ARG,"Mar 11, 2020",5,
Argentina,ARG,"Mar 12, 2020",7,
Argentina,ARG,"Mar 13, 2020",9.5,
Argentina,ARG,"Mar 14, 2020",7.5,
Argentina,ARG,"Mar 15, 2020",8.66667,
Argentina,ARG,"Mar 16, 2020",8.33333,
Argentina,ARG,"Mar 17, 2020",10.33333,
Argentina,ARG,"Mar 18, 2020",11.33333,
Argentina,ARG,"Mar 19, 2020",13.66667,
Argentina,ARG,"Mar 20, 2020",21,
Argentina,ARG,"Mar 21, 2020",26.33333,
Argentina,ARG,"Mar 22, 2020",42.66667,
Argentina,ARG,"Mar 23, 2020",46,
Argentina,ARG,"Mar 24, 2020",47.66667,
Argentina,ARG,"Mar 25, 2020",54,
Argentina,ARG,"Mar 26, 2020",78.66667,
Argentina,ARG,"Mar 27, 2020",96,
Argentina,ARG,"Mar 28, 2020",101,
Argentina,ARG,"Mar 29, 2020",81,
Argentina,ARG,"Mar 30, 2020",77,
Argentina,ARG,"Mar 31, 2020",92,
Argentina,ARG,"Apr 1, 2020",73.66667,
Argentina,ARG,"Apr 2, 2020",104.33333,
Argentina,ARG,"Apr 3, 2020",55.66667,
Argentina,ARG,"Apr 4, 2020",99.66667,
Argentina,ARG,"Apr 5, 2020",106,
Argentina,ARG,"Apr 6, 2020",140.33333,
