Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,1/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Kazakhstan,KAZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.276043,5209.6816,4936.991251,4512.620204,4001.669281,3738.469473,3814.499327,3941.124848,3933.557768,4078.426793,4491.591823,5106.634167,5606.852997,6107.709259,6647.69213,7227.982949,7917.195342,8523.766205,8698.423654,8573.708294,9070.488253,9603.244655,9923.422208,10368.4993,10646.03446,10617.47466,10582.70087,10867.73874,11165.54466,11518.35823
Kenya,KEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,537.4610131,480.4332542,509.4911098,536.7425333,545.4182309,538.4253045,597.5825685,597.2949007,623.4094622,650.1562915,598.4574262,705.4622225,796.5255334,813.0538873,815.2769469,792.2647157,779.4538397,821.5179984,845.5836602,875.8534795,889.9371152,888.5201724,867.7109466,845.9021962,828.6221529,832.4873907,859.9864065,878.6818848,900.6872389,910.8061817,917.408012,900.3525058,864.7870015,840.9411342,837.003709,848.1478134,857.9481761,837.8106557,841.4944442,837.4118776,819.6154251,827.7052299,809.9616279,811.4265584,829.952875,855.22504,885.8096325,920.6492166,897.6019306,902.1245459,951.6879611,982.9808376,1000.829217,1032.277327,1060.095016,1093.13417,1129.713196,1156.425297,1201.466358,1237.497499
Kyrgyz Republic,KGZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,931.6986828,944.3083372,1050.256143,1057.225225,1096.215813,992.7650152,845.5749201,714.648968,571.3129701,534.958731,564.4415231,611.4243464,614.8923585,627.9697583,654.3119853,682.6240419,676.2697281,716.2643308,757.3741781,747.5656156,762.5201154,819.8062953,880.2788191,894.8179565,880.0377751,921.1770385,905.165668,984.2390336,1003.510404,1021.160791,1043.951111,1072.493694,1090.867754,1116.357891
Cambodia,KHM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.9874554,321.2812326,341.8914136,351.2821312,355.1486059,362.0997502,398.2881864,431.20229,453.9690177,474.9410321,506.5830178,549.9697662,613.1333294,668.8764894,726.2869826,763.508498,752.7964806,785.5022829,827.7770138,873.9492833,922.8902057,972.7427283,1024.621365,1079.630539,1135.844336,1202.62486,1268.971602
Kiribati,KIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2393.937037,2301.809204,2540.746512,3027.67127,4336.133891,4503.145433,3249.968818,3054.184765,3040.798658,2649.754168,2181.001998,2080.727447,2194.411886,2147.024561,2214.643675,2021.310904,1958.12091,1732.526298,1841.071965,1734.891451,1683.057662,1653.549567,1644.09309,1637.581928,1645.088453,1622.800609,1625.625264,1626.254739,1703.806008,1648.963798,1722.462418,1668.408016,1702.720193,1706.968066,1648.280872,1695.683825,1658.595077,1654.055927,1582.829725,1561.247621,1516.811869,1514.497921,1561.400298,1604.28497,1571.230363,1710.65641,1773.027789,1763.230002,1777.714504,1790.47993
St. Kitts and Nevis,KNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,4301.031894,4493.063254,4862.561103,5303.497098,5416.227856,5475.542445,5572.581394,6107.360234,6682.230262,7476.858031,8051.552932,8880.952415,9434.186517,9917.689718,9703.878281,10039.06111,10607.76623,11040.72997,11508.68636,12066.14197,12775.49512,12605.42045,12893.99516,14087.31813,14689.57246,14863.72685,14169.50735,14560.51989,15790.51217,15772.17432,15721.11205,16542.48178,15737.55564,15508.76811,15654.59516,15170.89866,15846.61164,16695.75377,16726.6707,17059.08762,16586.74825,16942.8177,17241.59173
"Korea, Rep.",KOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,932.0417318,967.548372,976.9011045,1035.773325,1104.629149,1155.714076,1262.191192,1345.017306,1487.187723,1665.612643,1793.449288,1943.877409,2045.382196,2308.918281,2485.601115,2635.762121,2936.981092,3248.248267,3549.689952,3799.419846,3679.106638,3884.617954,4143.979091,4629.530008,5055.252132,5398.115981,5950.092337,6641.41367,7365.094991,7808.404706,8495.577855,9318.544391,9793.862997,10361.6412,11208.68093,12163.34144,12998.67405,13671.95724,12877.36775,14252.34233,15414.29157,16038.7255,17178.16999,17627.2142,18470.02175,19225.01069,20131.07154,21191.24647,21664.60642,21724.24236,23087.22564,23754.77246,24197.94137,24850.3544,25485.58401,26063.70649,26725.50172,27492.57625,28091.38837,28605.73201
Kuwait,KWT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41801.25807,41512.49681,40464.85068,39178.00423,36101.0763,36068.1398,35145.6174,35633.80625,41331.38052,44759.06973,47987.45871,49344.51943,49578.49719,47900.4422,41907.01075,38577.49828,39940.04198,40287.30422,38698.89449,37158.64973,35969.34931,35886.99388,33359.42778,33112.19073,32697.32565
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3625.457238,3758.500284,3832.345219,3813.308752,3994.780999,4094.931845,4135.80934,4208.270509,4437.815519,4596.233652,4787.841471,4981.446162,5229.296352,5574.833395,5806.00944,5914.684332,6139.22288,6280.991118,6364.847876,6627.280776,6868.39915,6727.144763,6572.463315,6276.302331,6376.198829,6472.827184,6623.499969,6701.718043,6624.953635,6566.612566,6464.112791,6560.353011,6582.348725,6703.835916,6890.23331,6856.610099,6973.150629,7205.32007,7234.538089,7123.22964,7283.753899,7228.690331,7142.042772,7148.711751,7497.758977,7722.776769,8036.029157,8390.285248,8626.557107,8362.698202,8767.05888,9048.156127,9189.253219,9340.790189,9330.240488,9228.463185,9093.631275,9175.023788,9229.380794,9217.35485
Lao PDR,LAO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,422.9592419,432.1621775,440.574746,421.9129998,401.5781662,445.4870496,462.0016272,468.5640345,481.3042645,496.5658366,523.936683,547.9743214,573.5478138,600.9322346,613.3243933,646.7287373,672.8753883,700.2783306,730.4292713,763.1587752,799.4119048,842.9118834,900.7808533,953.092092,1010.390665,1068.168511,1140.599205,1213.184693,1290.837748,1373.814438,1456.467655,1538.851169,1621.738558,1706.793233,1785.576798,1840.504353
Lebanon,LBN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4310.661071,2442.736044,3006.401122,4310.50974,4767.121295,5003.811889,5159.475964,5297.595257,5761.123855,5745.899609,5899.929205,5783.972027,5716.658851,5715.694806,5641.093672,5549.56082,5685.727054,5677.666211,5691.763345,6211.795183,6778.852153,7397.509861,7761.646191,7453.823475,7179.11697,6978.952586,6753.607116,6487.899082,6411.986543,6370.889082,6214.35805,5858.237956
Liberia,LBR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.3123593,609.6771791,617.811266,424.2318628,427.2111831,438.247567,457.6992121,482.1249527,495.6790151,501.6157348,513.4456986,538.116235,564.5208442,597.3813897,586.2293608,571.4531295,548.2681436,548.0105383,541.2713241,516.2559909
Libya,LBY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8779.891383,8963.665837,8667.563662,8448.1223,9395.765985,9660.948174,10642.89657,11164.80874,11699.31432,11844.92524,11607.19828,12064.78069,4539.002521,10066.57903,8649.89841,6530.856715,5899.899647,5669.733946,7085.812149,8038.575412,8122.170489
St. Lucia,LCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,3613.423834,3926.282231,4014.279696,3868.973806,4057.737047,4089.052414,4236.899356,4481.550114,4777.933243,5372.219968,5480.316054,6124.537613,6555.579704,7087.472984,7013.735775,7477.273176,7434.401199,7466.093583,7504.187834,7621.585727,7464.414668,7824.369764,7931.016149,7847.093369,7510.177939,7484.062372,7747.911294,8244.933826,8130.660159,8531.836921,8559.30018,8857.597352,8496.576473,8540.414378,8933.846191,8860.369636,8537.206402,8649.196215,8491.993467,8786.509318,9046.274228,9237.368513,9350.7481
Latin America & Caribbean,LCN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3681.357144,3816.5744,3891.471844,3884.561341,4060.911897,4159.919721,4218.891627,4292.431548,4516.148713,4679.93853,4866.981148,5065.859078,5299.365545,5620.100126,5839.21807,5918.081105,6140.725471,6293.444395,6394.799042,6667.690947,6917.040395,6792.426708,6616.823554,6312.702682,6416.178579,6513.816831,6669.996562,6758.981052,6697.64307,6660.994023,6560.899393,6666.225198,6714.325807,6845.69377,7038.431101,7027.156749,7156.511387,7404.581577,7452.517003,7350.731246,7519.074957,7479.414421,7399.877561,7416.992445,7786.966502,8017.498549,8337.27176,8692.475138,8928.371909,8660.21243,9065.807546,9356.823908,9512.747493,9673.365498,9667.65846,9578.431774,9452.254288,9527.905631,9588.296782,9578.664208
Least developed countries: UN classification,LDC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,552.5073869,552.8952109,546.5350538,543.2972363,541.6157795,537.5967197,541.5193916,547.988928,547.8363351,545.7800316,533.8784048,528.2093647,515.808101,497.3104738,487.6298881,503.6171035,519.5115769,530.6650948,538.167747,546.8182826,555.309434,570.1166197,585.7451531,602.0628827,626.5253725,660.6501024,694.1784716,734.1130615,768.1761239,785.8816339,813.2670308,828.9792681,848.2827792,876.6787537,904.1445652,915.2005425,929.8955045,952.5112424,971.6249645,991.2024202
Low income,LIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,633.8723139,629.5028419,612.7621415,598.2978776,605.1961185,616.8384928,619.8970493,615.1053023,588.8746969,575.2573429,545.4865422,528.3018727,511.4451948,520.7120595,531.0112989,541.1024429,545.0728305,548.0121144,548.5359479,561.0403397,568.7822144,581.2607009,597.1548423,620.7768945,644.1617297,673.7340131,697.9498399,712.7122314,734.2035212,738.660345,736.8605774,759.4690078,777.8526468,774.2945615,784.1419826,797.7168521,805.3589106,815.2026759
Liechtenstein,LIE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141200.38,,,,,,,,,
Sri Lanka,LKA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,585.9083978,594.1446082,594.9971436,603.8547113,604.6380788,619.9568463,644.1976911,665.5846732,700.6674633,711.8393265,706.3165088,689.6537084,724.4076599,738.3439036,769.1521379,780.1845691,805.0079624,835.2950042,873.4482241,909.3246401,946.2370966,970.9074005,1003.186247,1039.542587,1076.142944,1107.097254,1110.294038,1121.958344,1132.420341,1189.663768,1229.48904,1269.033731,1342.369374,1404.25009,1469.430813,1514.940186,1602.935814,1669.778086,1732.378655,1825.142522,1784.19208,1840.260154,1933.192703,2021.305449,2130.128407,2275.891728,2412.686828,2538.087619,2609.688012,2799.648876,3014.578745,3286.007594,3371.183337,3505.550452,3647.393421,3769.159089,3860.150308,3946.193744,4011.681941
Lower middle income,LMC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,579.4952819,578.738575,578.1239126,609.1842558,635.3959998,633.40125,622.97088,623.3299807,634.7369061,669.9165331,709.8777473,718.9617417,724.2995133,738.7398476,757.5385129,768.7734046,791.8752375,819.256482,832.3742441,823.7077325,841.1494522,836.2534637,836.0785966,838.49866,841.8752843,854.8954936,864.498626,871.6653454,900.7312007,918.5805335,926.3468899,908.0049157,906.5877049,891.032331,886.9094369,903.9709681,934.0815864,947.6407953,970.4386757,1002.999243,1025.939269,1053.611598,1083.719644,1133.743696,1195.329221,1253.392801,1317.64647,1385.434413,1421.000197,1466.812722,1542.652453,1592.381807,1647.737341,1712.666864,1784.947916,1858.023924,1933.562295,2010.033175,2084.045322,2144.478244
Low & middle income,LMY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,982.525081,991.8593728,1012.086366,1035.87932,1089.231848,1123.518697,1144.712613,1159.650471,1207.488314,1269.511958,1338.63422,1390.361541,1445.278376,1517.496836,1574.309573,1603.551503,1676.255096,1712.24342,1726.633167,1761.293313,1792.848899,1786.791506,1796.480695,1780.00346,1819.833659,1860.169003,1897.573086,1944.879804,1978.178438,1993.116609,1995.752532,1984.445437,1965.552685,1983.719163,1996.196296,2032.957205,2097.340385,2164.901089,2174.62519,2211.376234,2300.858438,2345.85961,2412.330977,2507.996943,2664.274058,2812.459845,2993.753168,3203.625919,3337.342164,3372.011297,3576.05292,3740.681913,3882.325616,4029.521261,4155.905658,4265.047394,4392.321275,4551.31319,4704.341594,4832.152213
Lesotho,LSO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,261.8013375,261.7993025,296.2940243,321.4868913,341.1950828,341.5372779,333.1136964,361.6003867,352.4307723,349.9778587,349.597704,359.205492,350.329618,432.4812027,468.1848464,394.397094,425.9643025,504.0746823,579.1213722,578.7430102,547.0722151,535.8615237,544.8886614,541.4193734,557.2088417,558.1014127,570.9438649,562.6086065,598.0411419,619.1963227,642.298836,671.7504295,702.4573194,711.1706101,737.869979,747.1899516,774.4510232,789.359451,789.6715328,784.703633,809.8731689,837.5078461,846.0265624,889.635389,910.2874336,946.4753748,989.5734369,1038.974379,1108.880882,1131.060877,1137.275702,1193.271742,1266.659751,1310.892121,1338.851747,1363.931408,1421.73611,1391.936531,1374.64587,1384.233745
Late-demographic dividend,LTE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,943.9393201,937.6251994,954.6590071,967.2511662,1008.359419,1047.30109,1088.969358,1092.700096,1140.864498,1224.737151,1315.073654,1394.549112,1477.107795,1587.387241,1657.355425,1706.493295,1798.847692,1885.802776,1958.588495,2074.826301,2217.177345,2183.638456,2187.358948,2167.321144,2290.439171,2421.610891,2527.558567,2635.733863,2712.076623,2790.575502,2758.296432,2734.473501,2685.583536,2744.755985,2806.58868,2914.512617,3011.523589,3132.379261,3168.742469,3272.286795,3467.433218,3604.494865,3778.432612,3989.823259,4276.968143,4554.641022,4921.002719,5360.88544,5674.675857,5787.997273,6192.389209,6567.625628,6882.032381,7197.018638,7485.903799,7736.531328,7982.696773,8321.594528,8687.842719,9023.904409
Lithuania,LTU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5318.3264,5634.900143,6147.405815,6654.476641,6625.81518,6928.255729,7441.35041,8008.473393,8924.650922,9616.612574,10529.8064,11491.68488,12918.31768,13394.87921,11537.94239,11957.08421,12967.15096,13646.01994,14275.34224,14903.714,15350.46148,15944.12939,16855.4214,17637.25309,18427.15178
Luxembourg,LUX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,27085.59099,27867.78134,27902.52612,28563.79625,30467.45245,29901.41545,30015.24421,29981.5239,31156.39287,34096.06485,35457.23569,36057.45465,37973.16007,40677.90008,41842.22311,38667.87337,39452.09633,40001.87722,41557.30538,42432.56174,42637.3187,42277.60149,42720.79509,43986.0801,46659.48808,47869.48355,52413.05097,54131.91978,58288.76731,63380.47291,65921.90999,70667.2385,71003.66923,72999.73764,74763.87118,74776.80541,74790.06763,78075.53056,81771.44105,87516.44507,93462.92481,94695.3394,97287.59732,97678.46048,99778.4688,101380.7746,104943.4403,111968.3495,108577.3523,101939.6135,104965.3061,105264.7485,102404.6121,103721.7471,105658.5197,107638.2123,110162.1208,109452.96,110701.8772,111062.341
Latvia,LVA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5140.984469,5331.593601,5866.381422,6298.900602,6529.956087,6962.107882,7498.264245,8125.699428,8896.779053,9744.65789,10908.80657,12318.13029,13662.33483,13344.65282,11635.14359,11348.40623,12283.2934,12950.75698,13394.95019,13780.65825,14346.94845,14735.48798,15429.70346,16216.69886,16697.68788
"Macao SAR, China",MAC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,16452.70203,17423.92541,18134.42372,17520.53729,17929.06209,19654.77495,20358.08983,20609.44152,21540.38262,21708.59736,24006.01415,24713.10996,25245.76844,25556.16741,24940.51556,24376.36004,22792.91416,21788.84738,22534.83356,22648.10932,24076.1584,26219.04611,32428.46452,34224.80323,37922.27499,42479.63171,43006.83052,42651.18513,52253.15531,62122.01813,66271.46907,71992.15165,69580.56247,53478.79009,52163.18805,56423.28506,58641.62766,55110.51395
St. Martin (French part),MAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,815.3858691,875.3429267,939.4343609,995.0555827,1019.252445,1053.652373,1057.24917,1072.587895,1109.001609,1166.940915,1263.886967,1309.191402,1306.472016,1336.044281,1351.206454,1295.495422,1377.417926,1363.26532,1417.280283,1469.198553,1571.636024,1535.138398,1684.408815,1699.955377,1725.709022,1816.836081,1747.298302,1704.696985,1854.472546,1727.311371,1913.108705,1857.728788,1966.513397,1962.993308,1976.090832,2095.173958,2134.849898,2235.418678,2315.186662,2363.444676,2512.862411,2571.26444,2691.267812,2771.046755,2839.925168,2948.84549,2995.452357,3087.123497,3125.079481,3222.054178,3212.815395,3305.41922,3361.223789,3396.059363
Monaco,MCO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,85789.01934,89372.17875,92243.21224,96728.15285,99440.98961,97059.09318,100046.6234,102457.4799,105373.1685,107828.3148,108206.7304,107528.2576,108289.8943,107750.8355,107766.3475,108383.6353,110242.4618,112489.5862,117416.976,121988.6292,124647.6326,125130.8446,125808.8771,123497.1026,125034.6663,126513.7654,126767.5351,128422.7886,131759.2001,134876.9962,138830.0095,140455.994,140444.4468,140485.8657,142465.4152,143694.4667,150491.3799,170534.6983,169963.6316,149242.7161,150725.1941,159431.4736,159100.1934,172289.8864,182611.3637,189548.1443,194368.4055,186185.1052,196061.4168,
Moldova,MDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.892358,1531.518984,1562.512294,1460.879461,1413.89173,1446.631505,1538.312237,1662.145354,1776.843225,1913.057685,2061.547138,2166.514595,2236.686865,2415.742967,2273.666663,2437.529978,2580.84131,2565.957673,2798.769176,2940.489001,2953.722655,3119.56298,3321.622081,3527.374202,3715.766198
Madagascar,MDG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,818.8237664,815.7313578,814.1609893,786.9206442,797.9094327,774.4676285,770.5068995,792.3631958,824.6208136,832.9343993,853.6314687,863.3404511,829.1912309,785.3203081,778.9262568,766.7841534,722.4638927,718.7648741,679.9063472,725.7921861,711.9542328,623.9443135,594.6705881,582.9674341,576.4529448,566.7424296,561.7409053,552.5609369,555.49318,561.9032614,562.9986469,512.2918634,503.2346087,498.6369625,483.5090566,476.7088063,472.0112065,474.2590645,477.4961755,484.4377469,490.4855475,504.0218763,428.2060685,456.120758,465.9720525,473.9248761,485.1293396,498.2329137,516.7096446,482.3384271,471.959197,466.3491753,467.4357899,465.3887774,468.1130346,469.9423671,475.7454935,481.3831479,490.0973329,500.158573
Maldives,MDV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599.637731,4864.558158,5179.967253,5472.508325,5702.728266,5797.604256,5434.599712,5673.456862,6272.393904,6467.481602,5471.701583,6734.426995,7087.653687,7572.795436,6827.648706,7076.662423,7384.849211,7251.676271,7436.061792,7624.767378,7501.54519,7631.471877,7807.703997,8033.325627,8209.464689
Middle East & North Africa,MEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,3429.856512,3722.423171,4303.969895,4702.083294,5320.069085,5791.21518,6192.856035,5875.761245,6577.294224,6598.545768,6100.775886,6189.570006,5937.180638,5830.894649,5530.62905,5209.035551,4980.644268,4792.239088,4688.010128,4554.843655,4556.490489,4553.020969,4973.025322,5047.094392,5194.471225,5216.069353,5235.252024,5245.442269,5381.49342,5454.221744,5595.243375,5585.383515,5795.471342,5755.951601,5739.423305,5940.995339,6292.914274,6480.599342,6730.523421,6929.509277,7086.479579,6969.683294,7169.344653,7281.795411,7413.89726,7465.988607,7536.682626,7572.755467,7806.003947,7802.185277,7851.632615,7857.231132
Mexico,MEX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3907.493801,3977.12743,4035.334366,4229.161352,4587.853252,4762.94719,4898.341186,5026.513192,5332.580447,5347.784072,5524.272386,5561.181871,5841.222341,6117.589153,6287.634863,6465.769053,6571.23112,6618.139039,7029.240771,7520.981611,8016.884744,8494.012101,8253.446209,7784.85919,7872.457697,7872.017716,7470.792683,7445.85369,7393.108281,7548.976672,7790.799673,7970.144395,8104.291077,8117.089816,8373.513529,7717.721531,8109.198698,8530.355085,8835.875543,8946.132877,9253.968046,9088.053319,8960.554086,8967.02919,9190.741592,9270.656542,9547.333571,9622.047957,9587.636339,8947.741474,9271.398233,9477.887185,9690.869065,9693.722969,9839.050191,10037.20149,10205.79575,10301.35788,10403.5404,10275.63404
Marshall Islands,MHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2263.745755,2270.933641,2505.747193,2483.869304,2220.567464,2636.388962,2749.1173,2834.857649,2681.253659,2668.505984,2608.333443,2746.865122,2877.605849,3023.444056,3256.074598,2916.210411,2732.729943,2715.398346,2677.753182,2696.365317,2842.946863,2895.926339,2791.249694,2764.987375,2788.137937,2781.149045,2843.680585,2645.838039,2680.412383,2876.994997,2846.907046,2770.310737,2862.148109,2823.294823,2855.238464,2877.717171,2977.796566,3066.981044,
Middle income,MIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1012.712508,1024.588912,1043.801092,1069.2518,1126.763244,1162.902862,1185.412966,1201.722545,1252.432093,1317.687058,1391.169992,1445.697167,1505.159337,1582.171905,1642.068453,1673.657886,1751.11764,1789.644363,1806.624998,1844.473156,1878.762672,1872.963634,1884.190816,1867.19216,1911.206425,1955.72198,1995.94894,2046.564638,2082.823983,2100.057017,2105.313042,2095.272563,2078.189195,2100.313885,2116.393795,2157.099488,2227.513081,2301.451401,2313.513397,2354.984073,2453.87449,2504.238313,2578.438204,2684.319852,2856.234755,3019.275047,3218.9234,3449.920805,3598.600769,3639.71784,3866.193845,4051.157249,4211.701522,4376.675946,4519.505909,4645.718458,4791.323003,4972.313076,5148.086144,5296.539279
North Macedonia,MKD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3853.897863,3621.390887,3391.539296,3145.541061,3093.862791,3056.98515,3083.587747,3112.105269,3197.333287,3315.735917,3448.812931,3329.89967,3369.598581,3436.946226,3591.257619,3755.024757,3942.452375,4193.00227,4418.406699,4398.889003,4542.899717,4645.281601,4620.098014,4751.150066,4919.527828,5105.402235,5247.23873,5300.814935,5442.49015,5634.375129
Mali,MLI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,340.9350357,349.0132779,345.0105178,360.7895527,364.2124392,379.0426268,367.0354271,355.0585987,389.3685169,434.738233,454.3799502,439.942512,476.9282153,447.6910299,445.3627093,403.9076043,402.7320592,393.7642605,465.3584324,470.6193059,463.5898882,491.1886304,503.9739443,482.4656898,527.5440355,498.1722391,500.5792015,505.7156477,497.021378,518.4645118,529.6748168,555.1407243,571.2204851,555.0445487,621.9160317,622.1753385,658.1859342,647.5730124,667.941991,676.428574,677.082109,686.1727237,696.0780536,710.2742022,711.1128123,684.6474015,680.392373,707.8672002,729.7808175,749.219435,766.480326,778.3581485,793.450725
Malta,MLT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,3746.281658,3837.581174,4064.988988,4237.031314,4665.426287,5537.173167,6446.551559,7203.833377,7924.94149,8668.023057,9182.301198,9416.89572,9427.615607,9238.741349,9323.858119,9398.341948,9601.702867,9927.7829,10675.12227,11436.3985,12037.56396,12450.57596,12900.84488,13344.94824,13967.8363,14750.55363,15207.56174,15886.33752,16592.41649,17272.86617,18323.65388,18297.1778,18702.99621,19053.02621,19009.40742,19603.29951,19889.19252,20610.06085,21161.64088,20485.55683,21107.36443,21303.76458,21702.99234,22435.93518,23925.65803,25897.95935,26787.69349,27750.67676,28758.45152,28942.88703
Myanmar,MMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,153.3439329,150.7744946,153.5758522,170.3208913,156.7711056,169.6600792,157.7571123,144.9863117,158.6911777,160.0957517,164.1647237,166.9966188,167.1344924,161.7344915,166.5009298,169.4913812,175.7593107,182.0787193,189.6701684,195.169372,206.0900453,214.4750957,221.690799,226.62132,233.0126691,235.0140875,228.194487,215.1299269,187.4660722,191.311496,193.8274561,190.0150939,205.8587694,215.8060991,229.3059498,242.3437013,254.7620247,265.7227625,277.7088425,304.3025442,342.1412626,376.8766631,417.9757775,471.4254303,530.7913374,598.0674879,671.4549402,747.1162512,818.6511894,899.2426442,979.05163,1025.892298,1092.056509,1174.054087,1257.483616,1335.203872,1402.27655,1482.662663,1573.147703,1608.486195
Middle East & North Africa (excluding high income),MNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1960.412661,2048.792535,2184.81868,2380.672479,2613.500149,2787.604403,2966.67973,3291.747443,3434.262273,3569.686851,3495.147742,3928.075029,3781.178373,3444.983926,3242.91932,2774.621006,2666.108952,2992.458951,3035.553287,2891.789208,2896.308567,2728.624355,2698.126858,2601.512526,2598.781553,2833.477545,2723.65939,2783.168671,2795.046612,2773.106105,2784.373415,2894.793609,2932.185524,3074.668349,3148.500036,3230.334146,3244.537833,3294.517188,3327.788098,3532.848615,3629.482779,3762.624234,3923.132958,3990.665802,4020.94405,4157.898814,4045.840065,4084.700211,4079.802404,4092.116995,4050.508926,4292.327586,4344.134836,,
Montenegro,MNE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014.10663,5275.88066,4793.049256,4950.219059,4984.567213,5059.154797,5164.102609,5383.120291,5599.877113,6072.033859,6476.597472,6932.072254,6516.357664,6682.281158,6890.773339,6697.444578,6928.370218,7045.113809,7279.882579,7492.852879,7845.368126,8245.681406,8545.477759
